file,original_snr,new_snr
noisy19_SNRdb_40.0_clnsp19.wav,40.0,33.2970864117265
noisy1_SNRdb_0.0_clnsp1.wav,0.0,31.836062082353674
noisy1_SNRdb_10.0_clnsp1.wav,10.0,32.39777104595202
noisy1_SNRdb_20.0_clnsp1.wav,20.0,32.54945683922823
noisy1_SNRdb_30.0_clnsp1.wav,30.0,32.580848537996154
noisy1_SNRdb_40.0_clnsp1.wav,40.0,32.496811483203416
noisy20_SNRdb_0.0_clnsp20.wav,0.0,29.236059644647156
noisy20_SNRdb_10.0_clnsp20.wav,10.0,30.217168088823424
noisy20_SNRdb_20.0_clnsp20.wav,20.0,30.47090574439794
noisy20_SNRdb_30.0_clnsp20.wav,30.0,30.442161007238262
noisy20_SNRdb_40.0_clnsp20.wav,40.0,30.874137390603302
noisy21_SNRdb_0.0_clnsp21.wav,0.0,32.109825895971625
noisy21_SNRdb_10.0_clnsp21.wav,10.0,32.738109784348566
noisy21_SNRdb_20.0_clnsp21.wav,20.0,33.37058735337121
noisy21_SNRdb_30.0_clnsp21.wav,30.0,33.4747170444862
noisy21_SNRdb_40.0_clnsp21.wav,40.0,33.09418390562527
noisy22_SNRdb_0.0_clnsp22.wav,0.0,29.08014434557944
noisy22_SNRdb_10.0_clnsp22.wav,10.0,30.711040064924102
noisy22_SNRdb_20.0_clnsp22.wav,20.0,31.60189027257386
noisy22_SNRdb_30.0_clnsp22.wav,30.0,32.14228124390951
noisy22_SNRdb_40.0_clnsp22.wav,40.0,32.32610239436593
noisy23_SNRdb_0.0_clnsp23.wav,0.0,26.058782984180628
noisy23_SNRdb_10.0_clnsp23.wav,10.0,27.73850631830229
noisy23_SNRdb_20.0_clnsp23.wav,20.0,30.076868012677487
noisy23_SNRdb_30.0_clnsp23.wav,30.0,31.59517789422273
noisy23_SNRdb_40.0_clnsp23.wav,40.0,33.278893500213044
noisy24_SNRdb_0.0_clnsp24.wav,0.0,28.57114857512281
noisy24_SNRdb_10.0_clnsp24.wav,10.0,30.820527782313718
noisy24_SNRdb_20.0_clnsp24.wav,20.0,32.27124909896025
noisy24_SNRdb_30.0_clnsp24.wav,30.0,33.0926225998387
noisy24_SNRdb_40.0_clnsp24.wav,40.0,33.21106114577583
noisy25_SNRdb_0.0_clnsp25.wav,0.0,31.22936999303338
noisy25_SNRdb_10.0_clnsp25.wav,10.0,31.65208021261654
noisy25_SNRdb_20.0_clnsp25.wav,20.0,31.89707445872117
noisy25_SNRdb_30.0_clnsp25.wav,30.0,32.12544224391826
noisy25_SNRdb_40.0_clnsp25.wav,40.0,31.81873667231761
noisy26_SNRdb_0.0_clnsp26.wav,0.0,30.063150820650193
noisy26_SNRdb_10.0_clnsp26.wav,10.0,31.94261687638573
noisy26_SNRdb_20.0_clnsp26.wav,20.0,34.142304064278136
noisy26_SNRdb_30.0_clnsp26.wav,30.0,33.395811000732834
noisy26_SNRdb_40.0_clnsp26.wav,40.0,32.51825139581372
noisy27_SNRdb_0.0_clnsp27.wav,0.0,28.657498746875973
noisy27_SNRdb_10.0_clnsp27.wav,10.0,29.978864720798228
noisy27_SNRdb_20.0_clnsp27.wav,20.0,31.588169791949433
noisy27_SNRdb_30.0_clnsp27.wav,30.0,32.1216315757851
noisy27_SNRdb_40.0_clnsp27.wav,40.0,32.426261357481735
noisy28_SNRdb_0.0_clnsp28.wav,0.0,28.181471773997885
noisy28_SNRdb_10.0_clnsp28.wav,10.0,29.82078457279565
noisy28_SNRdb_20.0_clnsp28.wav,20.0,31.439390217353203
noisy28_SNRdb_30.0_clnsp28.wav,30.0,32.2078597174402
noisy28_SNRdb_40.0_clnsp28.wav,40.0,32.35728492127943
noisy29_SNRdb_0.0_clnsp29.wav,0.0,27.694458477585574
noisy29_SNRdb_10.0_clnsp29.wav,10.0,29.917536797537764
noisy29_SNRdb_20.0_clnsp29.wav,20.0,31.571109405644393
noisy29_SNRdb_30.0_clnsp29.wav,30.0,32.956435761815776
noisy29_SNRdb_40.0_clnsp29.wav,40.0,33.793347691456496
noisy2_SNRdb_0.0_clnsp2.wav,0.0,27.924237313481292
noisy2_SNRdb_10.0_clnsp2.wav,10.0,29.792985480581105
noisy2_SNRdb_20.0_clnsp2.wav,20.0,31.217882669600804
noisy2_SNRdb_30.0_clnsp2.wav,30.0,31.500911569322454
noisy2_SNRdb_40.0_clnsp2.wav,40.0,31.871503822573786
noisy3_SNRdb_0.0_clnsp3.wav,0.0,27.916102613060318
noisy3_SNRdb_10.0_clnsp3.wav,10.0,29.729562429806684
noisy3_SNRdb_20.0_clnsp3.wav,20.0,31.396650897313872
noisy3_SNRdb_30.0_clnsp3.wav,30.0,32.55746730615139
noisy3_SNRdb_40.0_clnsp3.wav,40.0,33.349664845546314
noisy4_SNRdb_0.0_clnsp4.wav,0.0,25.213691229881128
noisy4_SNRdb_10.0_clnsp4.wav,10.0,28.2601125944352
noisy4_SNRdb_20.0_clnsp4.wav,20.0,29.90482114198114
noisy4_SNRdb_30.0_clnsp4.wav,30.0,31.680559615717353
noisy4_SNRdb_40.0_clnsp4.wav,40.0,33.49878013668821
noisy5_SNRdb_0.0_clnsp5.wav,0.0,25.85635447750643
noisy5_SNRdb_10.0_clnsp5.wav,10.0,28.451543154791914
noisy5_SNRdb_20.0_clnsp5.wav,20.0,30.945407254434727
noisy5_SNRdb_30.0_clnsp5.wav,30.0,32.10725686796756
noisy5_SNRdb_40.0_clnsp5.wav,40.0,33.267146791862714
noisy6_SNRdb_0.0_clnsp6.wav,0.0,28.860150104427298
noisy6_SNRdb_10.0_clnsp6.wav,10.0,30.598432382479142
noisy6_SNRdb_20.0_clnsp6.wav,20.0,31.411172321094277
noisy6_SNRdb_30.0_clnsp6.wav,30.0,32.260041167141644
noisy6_SNRdb_40.0_clnsp6.wav,40.0,32.81787123883258
noisy7_SNRdb_0.0_clnsp7.wav,0.0,31.04544263776753
noisy7_SNRdb_10.0_clnsp7.wav,10.0,31.825765941540695
noisy7_SNRdb_20.0_clnsp7.wav,20.0,32.16905329907212
noisy7_SNRdb_30.0_clnsp7.wav,30.0,32.07695970627868
noisy7_SNRdb_40.0_clnsp7.wav,40.0,32.173969969678
noisy8_SNRdb_0.0_clnsp8.wav,0.0,28.70526821852949
noisy8_SNRdb_10.0_clnsp8.wav,10.0,30.687970295477616
noisy8_SNRdb_20.0_clnsp8.wav,20.0,31.51029609437196
noisy8_SNRdb_30.0_clnsp8.wav,30.0,32.341643943109545
noisy8_SNRdb_40.0_clnsp8.wav,40.0,32.721249286273036
noisy9_SNRdb_0.0_clnsp9.wav,0.0,29.39605395672539
noisy9_SNRdb_10.0_clnsp9.wav,10.0,30.858329224831543
noisy9_SNRdb_20.0_clnsp9.wav,20.0,32.03871514935538
noisy9_SNRdb_30.0_clnsp9.wav,30.0,32.43234554233063
noisy9_SNRdb_40.0_clnsp9.wav,40.0,32.46799360520094
