file,original_snr,new_snr
noisy27_SNRdb_0.0_clnsp27.wav,0.0,31.553064528211053
noisy27_SNRdb_10.0_clnsp27.wav,10.0,31.398894434387753
noisy27_SNRdb_20.0_clnsp27.wav,20.0,30.80327284572117
noisy27_SNRdb_30.0_clnsp27.wav,30.0,30.467911289140318
noisy27_SNRdb_40.0_clnsp27.wav,40.0,30.01743245225571
noisy28_SNRdb_0.0_clnsp28.wav,0.0,29.924580062862418
noisy28_SNRdb_10.0_clnsp28.wav,10.0,30.672211030900645
noisy28_SNRdb_20.0_clnsp28.wav,20.0,30.79031632833203
noisy28_SNRdb_30.0_clnsp28.wav,30.0,30.365315485698346
noisy28_SNRdb_40.0_clnsp28.wav,40.0,30.661799340535648
noisy29_SNRdb_0.0_clnsp29.wav,0.0,30.790871988091784
noisy29_SNRdb_10.0_clnsp29.wav,10.0,32.28359605289696
noisy29_SNRdb_20.0_clnsp29.wav,20.0,33.02422782882228
noisy29_SNRdb_30.0_clnsp29.wav,30.0,32.1977148439649
noisy29_SNRdb_40.0_clnsp29.wav,40.0,31.304336086360834
noisy2_SNRdb_0.0_clnsp2.wav,0.0,29.2129472059898
noisy2_SNRdb_10.0_clnsp2.wav,10.0,29.267271720308102
noisy2_SNRdb_20.0_clnsp2.wav,20.0,30.28455882256249
noisy2_SNRdb_30.0_clnsp2.wav,30.0,30.48869365151492
noisy2_SNRdb_40.0_clnsp2.wav,40.0,30.183616776180997
noisy3_SNRdb_0.0_clnsp3.wav,0.0,29.449348292000206
noisy3_SNRdb_10.0_clnsp3.wav,10.0,31.036768621878164
noisy3_SNRdb_20.0_clnsp3.wav,20.0,32.13397421863454
noisy3_SNRdb_30.0_clnsp3.wav,30.0,32.10682148037674
noisy3_SNRdb_40.0_clnsp3.wav,40.0,31.783885370082384
noisy4_SNRdb_0.0_clnsp4.wav,0.0,27.636341816290013
noisy4_SNRdb_10.0_clnsp4.wav,10.0,30.04169299077011
noisy4_SNRdb_20.0_clnsp4.wav,20.0,32.02861412498719
noisy4_SNRdb_30.0_clnsp4.wav,30.0,33.38656595041072
noisy4_SNRdb_40.0_clnsp4.wav,40.0,33.895875145102416
noisy5_SNRdb_0.0_clnsp5.wav,0.0,29.14185978439275
noisy5_SNRdb_10.0_clnsp5.wav,10.0,30.96437114638652
noisy5_SNRdb_20.0_clnsp5.wav,20.0,32.29791447293992
noisy5_SNRdb_30.0_clnsp5.wav,30.0,32.4677475155339
noisy5_SNRdb_40.0_clnsp5.wav,40.0,31.15490309171768
noisy6_SNRdb_0.0_clnsp6.wav,0.0,30.011288243560973
noisy6_SNRdb_10.0_clnsp6.wav,10.0,30.6157792639531
noisy6_SNRdb_20.0_clnsp6.wav,20.0,30.957958780243175
noisy6_SNRdb_30.0_clnsp6.wav,30.0,30.990894809029605
noisy6_SNRdb_40.0_clnsp6.wav,40.0,30.703672017285427
noisy7_SNRdb_0.0_clnsp7.wav,0.0,30.869818038587002
noisy7_SNRdb_10.0_clnsp7.wav,10.0,30.825760108613412
noisy7_SNRdb_20.0_clnsp7.wav,20.0,30.55917445982725
noisy7_SNRdb_30.0_clnsp7.wav,30.0,30.367003460014544
noisy7_SNRdb_40.0_clnsp7.wav,40.0,29.93503641213421
noisy8_SNRdb_0.0_clnsp8.wav,0.0,30.3531035735088
noisy8_SNRdb_10.0_clnsp8.wav,10.0,30.825980337806914
noisy8_SNRdb_20.0_clnsp8.wav,20.0,31.229409947134506
noisy8_SNRdb_30.0_clnsp8.wav,30.0,31.497406914915324
noisy8_SNRdb_40.0_clnsp8.wav,40.0,31.361737091179897
noisy9_SNRdb_0.0_clnsp9.wav,0.0,29.937565387980158
noisy9_SNRdb_10.0_clnsp9.wav,10.0,30.549859620141127
noisy9_SNRdb_20.0_clnsp9.wav,20.0,30.91303509370887
noisy9_SNRdb_30.0_clnsp9.wav,30.0,30.676753470966304
noisy9_SNRdb_40.0_clnsp9.wav,40.0,30.045444178949666
